name	delta.rank.x	pval.x	level.x	nseqs.x	term.x	p.adj.x	delta.rank.y	pval.y	level.y	nseqs.y	term.y	p.adj.y
negative regulation of developmental process	649	0.000117391174865166	2	212	GO:0045596;GO:0051093	0.00264357645723494	1079	1.65898369310142e-07	2	281	GO:0045596;GO:0051093	5.45370755809845e-06
negative regulation of endocytosis	2445	0.00433725805570119	5	8	GO:0045806	0.0385312986293944	2473	0.0163570606542325	3	11	GO:0045806	0.0767352311978883
negative regulation of fat cell differentiation	1957	0.0154466997885406	2	9	GO:0045599	0.0950692010290475	3706	0.000320367640656083	2	11	GO:0045599	0.00363709485194165
negative regulation of metabolic process	446	1.914713320771e-05	3	580	GO:0010605;GO:0009892;GO:0031324	0.000591727893280825	436	0.000692648348882681	2	752	GO:0009892;GO:0010605;GO:0031324	0.00683763063940746
negative regulation of nitrogen compound metabolic process	476	0.000395078184983732	5	339	GO:0045892;GO:1902679;GO:0051253;GO:0045934;GO:0051172	0.00638054282277736	713	1.43479750074283e-05	5	448	GO:0045892;GO:1902679;GO:0051253;GO:0045934;GO:0051172	0.000262606720946769
negative regulation of phosphate metabolic process	775	0.00106650268350733	8	106	GO:0042326;GO:0045936;GO:0010563	0.0137088066176495	1360	3.0396102554013e-06	2	139	GO:0045936;GO:0010563	7.09801401709573e-05
negative regulation of protein metabolic process	621	0.000308577040953287	2	203	GO:0032269;GO:0051248	0.00543282608466242	535	0.0143065504791142	2	250	GO:0032269;GO:0051248	0.0697665244752965
negative regulation of protein modification process	727	0.00138715678841252	3	115	GO:0031400	0.0165151248784359	997	0.000520675300687658	2	143	GO:0031400	0.00534244414584367
negative regulation of response to stimulus	467	0.000348750394163473	2	359	GO:0009968;GO:0010648;GO:0023057;GO:0048585	0.0058640611607083	657	3.42893417836186e-05	3	483	GO:0009968;GO:0010648;GO:0023057;GO:0048585	0.000569135839604572
negative regulation of transcription from RNA polymerase II promoter	599	0.00103865360919094	2	180	GO:0000122	0.013470038994195	994	1.6704537333694e-05	2	223	GO:0000122	0.00029926753127983
negative regulation of transport	785	0.00491781702036775	2	76	GO:0051051	0.0426455475945323	839	0.0139221939757558	2	101	GO:0051051	0.0685182395376586
nervous system development	580	0.00119690219862501	2	187	GO:0007399	0.0149227505880071	794	0.00025941856233721	2	252	GO:0007399	0.00304996962525623
neural crest formation	1870	0.0147343531532643	3	10	GO:0014029	0.0922551214504816	2722	0.0117366783617208	2	10	GO:0014029	0.060672355622575
neurological system process	747	2.59584718971293e-07	4	289	GO:0050877	1.7066977457749e-05	1215	5.84676485394957e-13	3	425	GO:0050877	5.99913508953735e-11
neuron development	1221	0.000114553728499014	4	59	GO:0048666	0.00259983266632528	1374	0.000120902198704962	4	92	GO:0048666	0.001698650808361
neuron differentiation	765	0.00245033510325289	4	93	GO:0030182	0.0257906647643103	1334	8.04684359965793e-06	4	132	GO:0030182	0.000162182216835963
neuron migration	1519	5.03023339752791e-05	2	42	GO:0001764	0.00129317062122288	2001	4.97446764922704e-06	3	61	GO:0001764	0.000110088545492044
neuronal action potential	2091	0.00637445010216302	2	10	GO:0019228	0.0512266654789521	2919	0.00307143956122119	2	12	GO:0019228	0.0224545854345789
neuropeptide signaling pathway	1582	5.36477454065306e-12	2	113	GO:0007218	1.94808375507464e-09	2361	2.54910557311637e-21	2	191	GO:0007218	1.43854524509534e-18
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1229	0.00638349497534618	4	29	GO:0000184	0.0512266654789521	1379	0.0204925380065672	4	33	GO:0000184	0.0917711908124982
nucleobase metabolic process	-1419	0.00163482759130044	4	29	GO:0009112	0.0189210125606684	-1892	0.000899680879142405	4	36	GO:0009112	0.00835725519171761
nucleobase-containing small molecule metabolic process	-307	0.00438421085536411	2	541	GO:0042278;GO:0009116;GO:0072521;GO:0055086;GO:1901657;GO:0006163;GO:0009117;GO:0006753;GO:0009150;GO:0046128;GO:0009259;GO:0009119;GO:0019693	0.0388296723622949	-533	4.88020414707255e-05	4	720	GO:0006753;GO:0055086;GO:0009117;GO:0042278;GO:0009116;GO:1901657;GO:0072521;GO:0006163;GO:0009150;GO:0046128;GO:0009119;GO:0009259;GO:0019693	0.000756050534304091
nucleoside monophosphate biosynthetic process	-1072	0.00306396060095491	6	45	GO:0009168;GO:0009127;GO:0009156;GO:0009124	0.0297693572867169	-2438	2.76975429178777e-07	4	52	GO:0009156;GO:0009124	8.52580730181217e-06
nucleoside phosphate biosynthetic process	-592	0.0132506664271647	4	104	GO:0009165;GO:1901293	0.086330470565591	-1122	0.000165193109094596	4	133	GO:0009165;GO:1901293	0.00215962883163823
oligosaccharide metabolic process	-1680	0.00429134563552822	2	17	GO:0009311	0.0382403652491088	-1866	0.00456438842754468	3	27	GO:0009311	0.030459826722559
organ development	658	2.96879104525087e-08	3	440	GO:0048513	2.61343575347084e-06	957	1.8966388637525e-11	2	604	GO:0048513	1.45954981651499e-09
organ morphogenesis	528	0.0030424004089321	2	189	GO:0009887	0.029758158881979	1179	5.2648317661105e-08	2	254	GO:0009887	1.94425998051119e-06
organelle fission	-545	0.00028583752065673	2	269	GO:0000280;GO:0048285;GO:0007067	0.00512566665128272	-570	0.00143804312475853	2	377	GO:0000280;GO:0048285;GO:0007067	0.0123721308729573
organic acid metabolic process	-1003	2.62902803949937e-19	2	501	GO:0006082;GO:0019752;GO:0043436	2.54577548491522e-16	-1427	1.62025416173727e-25	2	661	GO:0006082;GO:0019752;GO:0043436	1.8287268638808e-22
organonitrogen compound biosynthetic process	-489	0.000944122438479244	2	278	GO:1901566	0.0125236332592795	-1037	8.50617684660952e-09	3	371	GO:1901566	3.84025530701598e-07
organonitrogen compound catabolic process	-475	1.84606277112068e-05	3	509	GO:1901565	0.000582914385881041	-518	0.000138511577021698	2	668	GO:1901565	0.00186852669241223
organophosphate metabolic process	-366	5.59140107906135e-05	3	786	GO:1901135;GO:0019637	0.00142482632760291	-619	2.0464153756652e-08	2	1051	GO:0019637;GO:1901135	8.45019812439313e-07
ossification	1374	0.000105816200698343	2	47	GO:0001503	0.00243965129387846	1036	0.0108144350031084	2	71	GO:0001503	0.0570368799385125
oxidation-reduction process	-881	7.36385523387917e-19	3	644	GO:0055114	5.34799986360475e-16	-1129	2.01251493432346e-21	2	893	GO:0055114	1.36287511352385e-18
oxidoreduction coenzyme metabolic process	-1131	0.00659877342012362	2	34	GO:0006733	0.051983118117108	-2215	9.02849048691861e-06	2	47	GO:0006733;GO:0072524;GO:0046496;GO:0019362	0.000178774671278985
pathogenesis	-2353	0.000772100349844646	2	12	GO:0009405	0.0108881141567898	-2521	0.000540068490618353	2	22	GO:0009405	0.00549150723493617
pattern specification process	870	1.55695215121544e-06	2	183	GO:0007389	7.66601016827263e-05	1347	3.70606051604391e-10	2	258	GO:0007389	2.20152998374117e-08
pentose metabolic process	-2433	0.000875359100556751	3	11	GO:0019321	0.0118275264517087	-4090	7.48990950996206e-06	2	14	GO:0019321	0.000153702021822615
peptide metabolic process	-1338	3.79230642158448e-05	3	56	GO:0006518	0.00105929328410605	-2048	5.61706415735758e-07	2	70	GO:0006518	1.6118117997299e-05
peptidyl-asparagine modification	-1683	0.000113369795709555	3	31	GO:0018196;GO:0018279	0.00259322249241147	-2792	9.66551496334842e-07	2	36	GO:0018196;GO:0018279	2.59741537030935e-05
peptidyl-proline modification	-1413	0.000332817624489355	6	38	GO:0018208	0.00571692880074692	-3296	1.09182004528092e-09	4	40	GO:0018208	6.16150445553532e-08
peptidyl-tyrosine dephosphorylation	1235	0.000283842458325748	7	51	GO:0035335	0.00512150522631241	1401	0.000434241349809251	2	74	GO:0035335	0.00465297851409533
peptidyl-tyrosine phosphorylation	1145	6.81519617633576e-07	4	112	GO:0018108;GO:0018212	3.5996627076828e-05	1752	8.80180422375297e-11	2	162	GO:0018108;GO:0018212	5.73132867338991e-09
pericardium morphogenesis	2428	0.0046118200875452	2	8	GO:0003344	0.0405284765153847	2614	0.0216607193190382	4	9	GO:0003344	0.0948292909058549
phospholipase C-activating G-protein coupled receptor signaling pathway	1987	0.00217296150918808	3	14	GO:0007200	0.0236421467572711	2886	2.42665370170302e-05	2	25	GO:0007200	0.000414982294644769
phosphorylation	569	2.77623905798308e-07	2	510	GO:0016310;GO:0006468	1.75325531813931e-05	754	1.53427960259112e-08	2	697	GO:0016310;GO:0006468	6.49383841796692e-07
photoreceptor cell maintenance	1550	0.000127668121651055	3	36	GO:0045494	0.00280966585906299	2305	9.91359925309705e-06	2	43	GO:0045494	0.000191813983262781
pigment metabolic process	-1095	0.0085462146676292	3	34	GO:0042440	0.0636526782958591	-1389	0.0040905514837421	2	50	GO:0046148;GO:0042440	0.0280084805194238
plasminogen activation	-3773	0.000499588910465468	5	5	GO:0031639	0.00780271927366766	-4479	0.00336285426915302	2	5	GO:0031639	0.0240732020197719
polysaccharide catabolic process	-1180	0.00886085043758806	2	29	GO:0000272	0.064895581228426	-1360	0.0155769287728238	2	37	GO:0000272	0.0740779225067154
polysaccharide metabolic process	-1198	0.000560376508237302	2	49	GO:0005976	0.00856786187594401	-1109	0.00804896353990738	3	67	GO:0005976	0.0464470628248813
positive regulation of angiogenesis	1461	0.000801166093171943	4	31	GO:0045766	0.0112434178776063	1634	0.00152829101177702	2	44	GO:0045766	0.0130347439946524
positive regulation of binding	1315	0.000206492903264677	3	47	GO:0032092;GO:0051099	0.00412311321319775	1175	0.00839180427145619	5	59	GO:0032092;GO:0051099	0.0475161358915563
positive regulation of biosynthetic process	672	1.9684779713162e-09	2	498	GO:0009891;GO:0010557;GO:0010628;GO:0031328;GO:0045893;GO:1902680;GO:0051254;GO:0045935;GO:0051173	2.59928568485162e-07	650	2.12562093059524e-06	3	656	GO:0009891;GO:0010557;GO:0010628;GO:0031328;GO:0045893;GO:1902680;GO:0051254;GO:0045935;GO:0051173	5.2921709345555e-05
positive regulation of cardiac muscle cell proliferation	2058	0.0163332692011558	3	8	GO:0060045	0.0984401390650573	2525	0.00420503174191904	2	15	GO:0060045	0.0285908383095138
positive regulation of cell cycle process	-956	0.000851421945221474	3	72	GO:0090068	0.0116047248518798	-1208	0.0011520859495408	2	85	GO:0090068	0.0103473820295627
positive regulation of cell projection organization	893	0.00137243628937165	2	76	GO:0031346	0.0164071087268504	1143	0.00085346045783679	2	100	GO:0031346	0.008084304578013
positive regulation of cell proliferation	654	8.90359204896894e-05	2	216	GO:0008284	0.00210915710630352	588	0.00359075345368105	2	293	GO:0008284	0.0252771126697797
positive regulation of CREB transcription factor activity	2665	0.013934316676917	4	5	GO:0032793	0.088965252629547	3997	0.00886067240028524	7	5	GO:0032793	0.0498376025703751
positive regulation of cytokine production	880	0.0162205466930697	2	44	GO:0001819	0.0981681002986823	998	0.0187292942202214	5	65	GO:0001819	0.085645777344491
positive regulation of defense response	940	0.00675519775076425	2	49	GO:0031349;GO:0045089	0.0526405561541602	1295	0.00181606079266176	3	68	GO:0045089;GO:0031349	0.014818091169611
positive regulation of developmental process	435	0.00351681190233082	2	273	GO:0051094	0.0332779758184724	520	0.00395702967494223	2	370	GO:0051094	0.027413427851319
positive regulation of heart contraction	2040	0.00356660074871488	2	12	GO:0045823	0.0335383885930612	3068	0.000139117861677517	2	18	GO:0045823	0.00186925825253997
positive regulation of heart rate	2587	0.00253998997015627	4	8	GO:0010460	0.0264468489724156	3937	0.000132164091160985	3	11	GO:0010460	0.00181177171121901
positive regulation of immune response	914	0.000983526199247808	2	77	GO:0050778	0.0128123031785421	965	0.00316311725788364	3	110	GO:0002253;GO:0050778	0.0229342934372463
positive regulation of immune system process	684	0.00370405082056876	4	107	GO:0002684	0.0342683682603575	748	0.00787056457491675	2	149	GO:0002684	0.0461068021637857
positive regulation of intracellular signal transduction	596	0.000149312579651983	4	245	GO:1902533	0.00316608061232854	1060	4.30913744901454e-08	2	320	GO:1902533	1.63940892161385e-06
positive regulation of lyase activity	1610	0.00790683096607224	4	16	GO:0045762;GO:0031281;GO:0051349	0.0599721774319579	2385	0.000483988225653775	2	25	GO:0045762;GO:0031281;GO:0051349	0.0050424127140421
positive regulation of MAP kinase activity	870	0.00391576596485894	3	65	GO:0043406	0.0357713840500479	1432	6.71936790853726e-05	6	91	GO:0043406	0.00100671591762421
positive regulation of MAPK cascade	827	4.38201089055347e-05	5	146	GO:0043410	0.00120091902236395	1423	7.93735257510759e-09	3	195	GO:0043410	3.63187511071815e-07
positive regulation of metabolic process	582	8.7236994128689e-11	2	806	GO:0009893;GO:0010604;GO:0031325	2.11186223286535e-08	600	6.40084656375905e-08	2	1039	GO:0009893;GO:0010604;GO:0031325	2.33045875966539e-06
positive regulation of molecular function	474	7.78050869620162e-06	3	559	GO:0043085;GO:0044093	0.000293201291027384	732	1.98770535601083e-08	3	731	GO:0043085;GO:0044093	8.3090991795712e-07
positive regulation of multicellular organismal process	818	1.38597935762799e-05	2	169	GO:0051240	0.000462789659070036	1164	1.22988925352874e-07	4	246	GO:0051240	4.20646970954375e-06
positive regulation of nucleotide metabolic process	1603	0.000596696948217365	4	27	GO:0030801;GO:0045981;GO:0030804;GO:0030810;GO:0030816;GO:1900544;GO:0030819;GO:1900373	0.0089852655848515	2409	1.78002058940442e-06	5	46	GO:0030801;GO:0045981;GO:0030804;GO:0030810;GO:0030816;GO:1900544;GO:0030819;GO:1900373	4.53169151558148e-05
positive regulation of protein metabolic process	545	4.60485608660888e-05	4	342	GO:0031401;GO:0032270;GO:0051247	0.00125019690949521	647	0.000130909328575027	7	422	GO:0031401;GO:0032270;GO:0051247	0.00180186579900423
positive regulation of protein phosphorylation	689	4.87468913296687e-05	4	209	GO:0001934	0.0012873610846608	882	1.11267863353792e-05	2	297	GO:0001934;GO:0045860;GO:0033674;GO:0051347	0.000212397614325378
positive regulation of protein serine/threonine kinase activity	976	8.00334228960829e-05	2	97	GO:0071902	0.00195311571175431	1640	4.0915068813107e-08	2	132	GO:0071902	1.57430026137705e-06
positive regulation of response to stimulus	737	1.51562034254121e-10	2	469	GO:0009967;GO:0010647;GO:0023056;GO:0048584	3.38682853467863e-08	1052	4.15882817340654e-14	4	635	GO:0048584;GO:0009967;GO:0010647;GO:0023056	5.02921149826948e-12
positive regulation of sequence-specific DNA binding transcription factor activity	1060	0.000362851718454155	2	67	GO:0051091	0.00605072711266358	1982	3.222243610258e-07	2	78	GO:0051091	9.8292944723726e-06
positive regulation of smooth muscle contraction	2082	0.00662091349512219	3	10	GO:0045933;GO:0045987	0.051983118117108	3224	0.000667284234488441	6	13	GO:0045933;GO:0045987	0.0066065041461341
positive regulation of stress-activated protein kinase signaling cascade	1585	0.000177062413093722	6	33	GO:0032874;GO:0070304;GO:0046330	0.00362229795800889	2150	4.63440184735996e-05	3	42	GO:0032874;GO:0070304;GO:0046330	0.000731652440656303
positive regulation of transcription from RNA polymerase II promoter	975	2.87941405801657e-10	2	253	GO:0045944	5.57646522569209e-08	1133	3.87757414920227e-09	2	324	GO:0045944	1.90282116944911e-07
post-embryonic development	1053	0.00749375139817541	2	38	GO:0009791	0.057438912431925	1181	0.0192307864709906	2	46	GO:0009791	0.0871059564532213
post-translational protein modification	-1335	0.000120363197498026	2	49	GO:0043687	0.0026691228147463	-2038	2.29842290605169e-06	6	63	GO:0043687	5.63946373905147e-05
potassium ion transport	1592	7.63162550255265e-09	4	78	GO:0006813;GO:0071804;GO:0071805	7.91781145889837e-07	2174	1.76496832191489e-12	2	124	GO:0006813;GO:0071804;GO:0071805	1.66005076055662e-10
primary alcohol metabolic process	-1958	0.000216277498662374	2	21	GO:0034308;GO:0042572	0.00418857422409464	-1808	0.00205187769718178	4	34	GO:0034308	0.0161950067194814
proteasomal protein catabolic process	-854	0.000596955682573611	2	96	GO:0010498;GO:0043161	0.0089852655848515	-1600	5.72650146043828e-07	5	115	GO:0010498;GO:0043161	1.62033684896222e-05
protein autophosphorylation	969	0.000244944977392585	7	85	GO:0046777	0.00455024556948995	1265	9.53645740171314e-05	2	112	GO:0046777	0.00140393238096525
protein catabolic process	-794	0.000210518812718964	3	130	GO:0030163	0.0041321429118148	-1446	1.04204601347364e-07	4	160	GO:0030163	3.62695045353083e-06
protein dephosphorylation	789	0.0029893768187788	6	84	GO:0006470	0.0297497444031644	1017	0.00162728088987439	6	113	GO:0006470	0.0136385472601849
protein folding	-1650	6.4095908276415e-12	4	103	GO:0006457	2.06887348381095e-09	-2953	4.22564450677287e-21	2	120	GO:0006457	2.04400461427613e-18
protein localization to kinetochore	-3122	0.00396809050098292	3	5	GO:0034501	0.0361357457848131	-5046	0.000952689238340505	2	5	GO:0034501	0.00878966147417153
protein modification by small protein conjugation or removal	566	1.06305376137533e-06	3	461	GO:0016567;GO:0032446;GO:0070647	5.51459138713452e-05	392	0.00507478259460331	8	630	GO:0016567;GO:0032446;GO:0070647	0.032918034224764
protein N-linked glycosylation	-1266	0.000543964118372099	6	44	GO:0006487	0.00840540299931355	-1879	3.989259388747e-05	2	56	GO:0006487	0.000643220585252254
protein peptidyl-prolyl isomerization	-1928	7.12277189993687e-05	2	25	GO:0000413	0.00176851729652279	-3849	9.34864037858025e-09	8	26	GO:0000413	4.16506530550957e-07
protein-DNA complex assembly	-1375	0.000573946601686184	3	37	GO:0006334;GO:0065004	0.00872939726648359	-2009	1.11656158741634e-05	4	56	GO:0006334;GO:0065004	0.000212397614325378
protein-DNA complex subunit organization	-809	0.0135461193510507	3	55	GO:0034728;GO:0071824	0.0870607891920405	-1333	0.000637638331338624	3	77	GO:0034728;GO:0071824	0.00635012761738994
proteolysis	-566	5.47470485008887e-09	4	679	GO:0006508	6.36160703580327e-07	-513	6.93493163645679e-06	2	975	GO:0006508	0.000145413680875021
proteolysis involved in cellular protein catabolic process	-590	0.000923657541236758	6	189	GO:0006511;GO:0019941;GO:0043632;GO:0051603	0.0123650928907501	-1276	2.46677272301885e-08	2	227	GO:0006511;GO:0019941;GO:0043632;GO:0051603	9.94344338112122e-07
pteridine-containing compound biosynthetic process	-2422	0.00471393727741899	2	8	GO:0042559	0.0412469511774162	-3079	0.00279576633485819	3	11	GO:0042559	0.020851244074515
purine nucleobase metabolic process	-1385	0.00886869044670745	2	21	GO:0006144	0.064895581228426	-1901	0.00456812088815785	2	26	GO:0006144	0.030459826722559
pyruvate metabolic process	-1212	0.00821663440375129	6	28	GO:0006090	0.0618376242043977	-1712	0.00402275717149103	2	33	GO:0006090	0.0277602207829687
reactive oxygen species metabolic process	-1309	0.00104380352313655	2	37	GO:0072593	0.0134766632653852	-1186	0.0132887116886247	3	51	GO:0072593	0.0662674194074864
regionalization	907	0.000159417790649516	4	103	GO:0003002	0.00330791915597746	1487	4.42872096753331e-08	3	160	GO:0003002	1.66618324400753e-06
regulation of acetylcholine secretion, neurotransmission	2626	0.0154108752560546	2	5	GO:0014056	0.0950500904858569	3564	0.00174552180897529	2	9	GO:0014056	0.0143454777795882
regulation of action potential	2680	0.00675901116884742	2	6	GO:0045760;GO:0098900	0.0526405561541602	4409	0.00156597116324389	4	6	GO:0045760;GO:0098900	0.0132559458968595
regulation of anatomical structure morphogenesis	530	0.000219997522390233	2	296	GO:0022603	0.00423240266585183	805	4.41337371144266e-06	2	392	GO:0022603	9.96245559129657e-05
regulation of behavior	1162	0.00117291629539872	4	46	GO:0050795	0.0147804847931389	1925	1.32989051776139e-06	4	74	GO:0050795	3.54567660877171e-05
regulation of binding	792	0.000983216920887322	2	103	GO:0051098	0.0128123031785421	746	0.0143638677936032	3	127	GO:0051098	0.0697791339299002
regulation of cAMP-dependent protein kinase activity	1847	0.00317598065428892	8	15	GO:2000479	0.0306519063146489	2189	0.000363158235185496	2	31	GO:2000479	0.00401847641940552
regulation of canonical Wnt signaling pathway	817	0.00303023901129885	2	78	GO:0060828	0.029758158881979	1361	0.000108541113779724	6	95	GO:0060828	0.00156391579258785
regulation of cell communication	633	1.3587371796294e-13	2	900	GO:0009966;GO:0010646;GO:0023051	5.63875929546201e-11	980	5.88465408149085e-21	3	1191	GO:0009966;GO:0010646;GO:0023051	2.490679839991e-18
regulation of cell death	346	0.00289044892311624	4	459	GO:0010941;GO:0042981;GO:0043067	0.0294622951636936	598	3.71917961272268e-05	2	583	GO:0010941;GO:0042981;GO:0043067	0.000611317581003835
regulation of cell differentiation	506	2.48355610299359e-05	2	429	GO:0045595	0.000721473047919638	710	1.42712377407433e-06	2	564	GO:0045595	3.775188358606e-05
regulation of cell projection organization	687	0.000652361420845797	2	147	GO:0031344;GO:0010975	0.00960511708131251	900	0.000234475646494385	4	198	GO:0031344;GO:0010975	0.00279554415151404
regulation of cell proliferation	537	1.70323188408782e-05	2	395	GO:0042127	0.000549765402586124	611	4.73194834718406e-05	2	541	GO:0042127	0.000738358391869365
regulation of cellular localization	433	0.00583425829095889	4	245	GO:0060341	0.0484243438149588	504	0.00864970124260505	4	325	GO:0060341	0.0488131473457678
regulation of chemotaxis	1128	0.00858927707124846	2	32	GO:0050920	0.0636526782958591	1675	0.000365605833085598	2	53	GO:0050920	0.00401929010009037
regulation of cyclase activity	1823	1.18868741597708e-05	2	34	GO:0045761;GO:0031279;GO:0051339	0.000411707079110459	2497	2.39327321362998e-09	5	67	GO:0045761;GO:0031279;GO:0051339	1.24671124636171e-07
regulation of cyclic nucleotide metabolic process	1715	1.71640724720627e-09	7	73	GO:0030799;GO:0030814	2.37436335863534e-07	2601	5.73534576406431e-17	2	122	GO:0030799;GO:0030814	1.40118541151454e-14
regulation of cytokine production	1043	1.86916552093276e-05	2	100	GO:0001817	0.000583862993366631	923	0.0015417601267034	2	139	GO:0001817	0.0131165823844666
regulation of dendrite development	989	0.00628837215126501	2	45	GO:0048814;GO:0050773	0.0508850169900414	1229	0.00625847338856659	2	58	GO:0048814;GO:0050773	0.039055246822057
regulation of developmental growth	992	0.000841858723944923	2	67	GO:0048638	0.0115767682275309	1203	0.000483191108035782	4	99	GO:0048638	0.0050424127140421
regulation of developmental process	567	1.60692292587013e-08	3	631	GO:0050793;GO:2000026	1.53024664568502e-06	878	6.4234335862139e-13	3	842	GO:0050793;GO:2000026	6.39698415380008e-11
regulation of DNA-dependent DNA replication initiation	-2842	0.00407444701655767	3	6	GO:0030174	0.0367164258189551	-4509	0.000477593866927458	5	7	GO:0030174	0.00500660319943149
regulation of embryonic development	1207	0.000854874739518855	3	45	GO:0045995	0.0116047248518798	1990	3.31848309649557e-06	2	64	GO:0045995	7.69615326351644e-05
regulation of fibrinolysis	-3864	6.52889464668149e-06	2	8	GO:0051917;GO:0051919	0.00025288585264813	-4374	0.000122318098597428	3	9	GO:0051917;GO:0051919	0.00170520292475558
regulation of heart contraction	1127	0.00333818183328565	2	40	GO:0008016	0.0321106563764729	1948	2.04709588841186e-05	5	56	GO:0008016	0.000353646259089926
regulation of heart rate	1756	0.00213025252705578	3	18	GO:0002027	0.0232645999665302	2052	0.00181440251403765	2	27	GO:0002027	0.014818091169611
regulation of homeostatic process	682	0.00858558239318537	2	88	GO:0032844	0.0636526782958591	958	0.00253209972866975	3	117	GO:0032844	0.0192235194647439
regulation of I-kappaB kinase/NF-kappaB signaling	967	0.00134693709043905	2	65	GO:0043122	0.0163144659337305	1642	1.80524988468198e-05	5	80	GO:0043122	0.000318363339038187
regulation of immune response	659	0.00296487891692264	2	121	GO:0050776	0.0297428585631532	601	0.022393103114744	2	171	GO:0050776	0.0969604183459376
regulation of immune system process	464	0.00589973266021802	3	212	GO:0002682	0.0487917052909046	478	0.0192892671040188	3	286	GO:0002682	0.0871059564532213
regulation of interleukin-6 production	2607	0.000672344484819637	3	10	GO:0032675	0.00971721755423406	2946	0.000563183161758482	3	16	GO:0032675	0.00569235279317678
regulation of intracellular signal transduction	669	7.47798952244022e-09	3	464	GO:1902531	7.91781145889837e-07	1132	2.05601679942979e-15	2	604	GO:1902531	3.16439676494058e-13
regulation of intracellular transport	635	0.00604864515248144	2	111	GO:0032386	0.0497566166176761	879	0.00304710585445634	2	134	GO:0032386	0.0223806950611479
regulation of ion transport	1285	3.08515063400209e-11	5	160	GO:0043269	8.96236259177607e-09	1918	8.28297173015589e-18	5	239	GO:0043269	2.33717852319232e-15
regulation of ligase activity	-1545	0.00225840062122088	2	23	GO:0051340;GO:0051351;GO:0051438;GO:0051443	0.0243890476009169	-2472	0.000171391657302654	3	27	GO:0051340;GO:0051351;GO:0051438;GO:0051443	0.00220159919354759
regulation of lipase activity	1257	0.0129405620228904	2	23	GO:0010517;GO:0060191	0.0850505264174131	2338	0.000109610278036502	5	32	GO:0060191;GO:0060193;GO:0010518;GO:0010517	0.00157262881962541
regulation of localization	452	1.00701429443543e-05	3	605	GO:0032879	0.000356753234796942	801	8.48489059447679e-11	2	822	GO:0032879	5.63330187311734e-09
regulation of MAP kinase activity	694	0.00578472293581279	2	94	GO:0043405	0.0482054837890999	1373	8.42220452254256e-06	2	124	GO:0043405	0.00016775049713723
regulation of MAPK cascade	760	2.47134117512685e-06	5	232	GO:0043408	0.000110449940211438	1429	3.9275799001149e-13	6	309	GO:0043408	4.15587048180908e-11
regulation of membrane potential	1444	1.62560169806099e-07	3	78	GO:0042391	1.21086485458133e-05	2032	3.05086432350316e-10	2	113	GO:0042391	1.84468332131816e-08
regulation of molecular function	407	1.85953822015465e-06	2	902	GO:0050790;GO:0065009	8.57453734849089e-05	616	3.8153803007984e-09	2	1185	GO:0050790;GO:0065009	1.89983495566226e-07
regulation of multicellular organismal process	589	3.73711470672245e-10	3	727	GO:0051239	6.78519888939295e-08	850	5.12117375893377e-14	3	998	GO:0051239	5.97941184405164e-12
regulation of muscle organ development	1316	0.0013477153022309	2	35	GO:0016202;GO:0048634;GO:1901861	0.0163144659337305	1716	0.00039141303295574	3	50	GO:0016202;GO:0048634;GO:1901861	0.00427524041802624
regulation of muscle system process	1181	0.000759863665733928	4	48	GO:0006937;GO:0090257	0.010767824141254	2061	5.74248144936404e-07	2	69	GO:0006937;GO:0090257	1.62033684896222e-05
regulation of neurogenesis	509	0.0057912956428213	2	176	GO:0050767;GO:0045664	0.0482054837890999	834	0.000192578029423343	2	238	GO:0045664;GO:0050767	0.0024166655765559
regulation of NF-kappaB import into nucleus	1685	0.0122201668666719	2	13	GO:0042345	0.0823656258646911	2654	0.00188751657160242	5	16	GO:0042345	0.0152532962087012
regulation of NIK/NF-kappaB signaling	1741	0.000334553492642677	4	25	GO:0007250;GO:1901222	0.00571692880074692	2224	0.000365469059238395	2	30	GO:0007250;GO:1901222	0.00401929010009037
regulation of nuclear division	-1118	0.00509072593830415	2	37	GO:0007088;GO:0051783	0.0436240674064117	-1756	0.00076403834886008	2	43	GO:0051783;GO:0007088	0.00739152528354352
regulation of nucleocytoplasmic transport	752	0.0157652536572467	2	61	GO:0042306;GO:0046822;GO:1900180	0.0960127083318693	1247	0.00140235095918256	3	77	GO:0042306;GO:0046822;GO:1900180	0.0121441441120004
regulation of nucleotide biosynthetic process	1590	2.96517240742342e-06	2	51	GO:0030802;GO:0030808;GO:0030817;GO:1900371	0.000128131913380499	2450	4.25307770898515e-12	2	94	GO:0030802;GO:0030808;GO:0030817;GO:1900371	3.89214084395236e-10
regulation of nucleotide metabolic process	569	8.36778851373002e-05	3	291	GO:0006140;GO:1900542	0.00200896079606493	1158	1.42105176228907e-11	6	411	GO:0006140;GO:1900542	1.14563839693114e-09
regulation of ossification	849	0.00375883455510267	2	69	GO:0030278	0.0346648075637246	920	0.0133378003632334	2	85	GO:0030278	0.0664144000439828
regulation of phosphorus metabolic process	591	1.05768532840361e-09	2	680	GO:0019220;GO:0051174	1.61714519948026e-07	955	5.08556861722918e-16	2	911	GO:0019220;GO:0051174	9.06301859891474e-14
regulation of phosphorylation	609	3.9065815439436e-08	3	509	GO:0031399;GO:0042325	3.33782923092828e-06	831	1.27476721690786e-09	3	658	GO:0031399;GO:0001932;GO:0042325	7.07600294500002e-08
